id	gene	ortho_gene	score
478612	AT4G38480.1	GRMZM2G123709_T01	0.991
484523	AT4G38490.1	GRMZM2G151299_T01	1
484523	AT4G38490.1	GRMZM2G151299_T02	0.375
477229	AT4G38500.1	GRMZM2G065125_T02	1
477229	AT4G38500.1	GRMZM2G065125_T01	0.258
475756	AT4G38510.1	GRMZM2G181151_T01	1
475756	AT4G38510.1	GRMZM2G181151_T02	1
475756	AT4G38510.1	GRMZM2G094497_T01	0.944
481330	AT4G38570.1	GRMZM2G087850_T06	1
481330	AT4G38570.1	GRMZM2G087850_T05	1
481330	AT4G38570.1	GRMZM2G087850_T04	1
481330	AT4G38570.1	GRMZM2G087850_T02	1
481330	AT4G38570.1	GRMZM2G087850_T01	1
481330	AT4G38570.1	GRMZM2G087850_T03	1
481330	AT4G38570.1	GRMZM2G110646_T01	0.92
475811	AT4G38590.1	GRMZM2G071883_T01	1
475811	AT4G38590.1	GRMZM2G175779_T01	0.855
475811	AT4G38590.1	GRMZM2G175779_T02	0.521
475811	AT4G38590.1	GRMZM2G386824_T01	0.254
474971	AT4G38600.1	GRMZM2G049141_T01	1
474971	AT4G38600.1	GRMZM2G049141_T02	1
481404	AT4G38620.1	GRMZM2G050305_T01	1
481404	AT4G38620.1	GRMZM2G000818_T01	0.339
478669	AT4G38630.1	GRMZM2G147671_T01	1
478669	AT4G38630.1	GRMZM2G165926_T02	0.915
478669	AT4G38630.1	GRMZM2G147671_T02	0.912
478669	AT4G38630.1	GRMZM2G165926_T01	0.827
480479	AT4G38660.1	GRMZM2G148536_T04	1
480479	AT4G38660.1	GRMZM2G148536_T03	1
480479	AT4G38660.1	GRMZM2G148536_T02	1
480479	AT4G38660.1	GRMZM2G151589_T01	0.71
478841	AT4G38690.1	GRMZM2G401664_T01	1
478841	AT4G38690.1	GRMZM2G433847_T01	0.556
483555	AT4G38700.1	GRMZM2G402765_T01	1
481351	AT4G38740.1	GRMZM2G162388_T01	1
481351	AT4G38740.1	GRMZM2G326111_T01	0.717
483782	AT4G38770.1	GRMZM2G009465_T01	1
480752	AT4G38800.1	GRMZM2G171111_T02	1
480752	AT4G38800.1	GRMZM2G171111_T04	0.815
479649	AT4G38810.1	GRMZM2G048549_T01	1
484881	AT4G38840.1	GRMZM2G420812_T01	1
484312	AT4G38860.1	GRMZM2G015049_T01	1
484312	AT4G38860.1	GRMZM2G144421_T01	0.539
477332	AT4G38880.1	AC188838.3_FGT005	1
477332	AT4G38880.1	GRMZM2G018238_T01	0.858
477332	AT4G38880.1	GRMZM2G339699_T01	0.551
476949	AT4G38890.1	GRMZM2G173792_T01	1
480601	AT4G38900.1	GRMZM2G175280_T02	1
480601	AT4G38900.1	GRMZM2G175280_T01	0.688
481153	AT4G38920.1	GRMZM2G177005_T01	1
481153	AT4G38920.1	AC216067.3_FGT002	1
481153	AT4G38920.1	GRMZM2G101020_T01	0.75
479255	AT4G38930.1	GRMZM2G037185_T01	1
476280	AT4G38950.1	AC234521.1_FGT003	0.629
476280	AT4G38950.1	GRMZM2G054418_T01	1
476280	AT4G38950.1	GRMZM2G129569_T01	0.374
482277	AT4G38960.1	GRMZM2G422644_T01	1
482277	AT4G38960.1	GRMZM2G143718_T01	0.813
482277	AT4G38960.1	GRMZM2G143718_T02	0.566
477203	AT4G38970.1	GRMZM2G046284_T01	1
477203	AT4G38970.1	GRMZM2G046284_T02	0.313
485106	AT4G38980.1	GRMZM2G008175_T01	1
477544	AT4G39030.1	GRMZM2G065154_T01	1
483927	AT4G39040.1	GRMZM2G161506_T01	1
475198	AT4G39080.1	GRMZM2G058910_T01	1
478485	AT4G39090.1	GRMZM2G098298_T01	1
475628	AT4G39110.1	GRMZM2G335052_T01	0.876
475628	AT4G39110.1	GRMZM2G426732_T01	1
475628	AT4G39110.1	GRMZM2G426732_T02	0.809
480662	AT4G39120.1	GRMZM2G029731_T01	1
479266	AT4G39150.1	GRMZM2G119722_T01	1
479266	AT4G39150.1	GRMZM2G119722_T02	1
479266	AT4G39150.1	GRMZM2G119722_T03	1
479266	AT4G39150.1	GRMZM2G175089_T01	0.85
479266	AT4G39150.1	GRMZM2G175089_T03	0.85
479266	AT4G39150.1	GRMZM2G469901_T01	0.482
476187	AT4G39170.1	GRMZM2G171354_T01	1
476187	AT4G39170.1	GRMZM2G171354_T02	0.98
476187	AT4G39170.1	GRMZM2G073571_T01	0.791
476187	AT4G39170.1	GRMZM2G073571_T02	0.774
476187	AT4G39170.1	GRMZM2G073571_T03	0.478
477554	AT4G39180.1	GRMZM2G162461_T01	1
482978	AT4G39200.1	GRMZM2G139349_T01	1
482978	AT4G39200.1	GRMZM2G084868_T02	0.737
482978	AT4G39200.1	GRMZM2G057608_T04	0.684
482978	AT4G39200.1	GRMZM2G057608_T01	0.684
476981	AT4G39210.1	GRMZM2G144002_T01	1
481502	AT4G39220.1	GRMZM2G078941_T01	1
481502	AT4G39220.1	GRMZM2G135756_T01	1
481502	AT4G39220.1	GRMZM2G053319_T01	0.838
481502	AT4G39220.1	GRMZM2G060868_T01	0.682
480108	AT4G39230.1	AC226235.2_FGT001	1
484162	AT4G39235.1	GRMZM2G040102_T01	1
484162	AT4G39235.1	GRMZM2G028500_T01	0.731
484162	AT4G39235.1	GRMZM2G028500_T02	0.731
482399	AT4G39240.1	GRMZM2G010551_T02	1
482399	AT4G39240.1	GRMZM2G010551_T03	1
482399	AT4G39240.1	GRMZM2G010551_T01	1
482386	AT4G39260.1	GRMZM2G165901_T01	1
482386	AT4G39260.1	GRMZM2G165901_T02	0.36
477650	AT4G39270.1	GRMZM2G160619_T01	1
477095	AT4G39280.1	GRMZM2G101463_T01	1
477095	AT4G39280.1	GRMZM2G101463_T02	0.427
484909	AT4G39300.1	GRMZM2G026174_T01	1
484909	AT4G39300.1	GRMZM2G026174_T02	1
484909	AT4G39300.1	GRMZM2G167941_T01	1
475051	AT4G39350.1	GRMZM2G177631_T01	1
475051	AT4G39350.1	GRMZM2G113137_T01	1
475051	AT4G39350.1	GRMZM2G025231_T02	0.775
475051	AT4G39350.1	GRMZM2G028353_T01	0.742
480629	AT4G39370.1	GRMZM2G147667_T01	1
480629	AT4G39370.1	GRMZM2G147667_T02	0.317
478314	AT4G39390.1	GRMZM2G089630_T02	1
478314	AT4G39390.1	GRMZM2G154426_T03	0.886
478314	AT4G39390.1	GRMZM2G154426_T01	0.886
475315	AT4G39400.1	GRMZM2G048294_T01	1
483304	AT4G39410.1	GRMZM2G151444_T01	1
479280	AT4G39460.1	GRMZM2G042027_T02	1
479280	AT4G39460.1	GRMZM2G042027_T01	1
479280	AT4G39460.1	GRMZM2G042027_T03	1
479280	AT4G39460.1	GRMZM2G042027_T05	1
478745	AT4G39480.1	GRMZM2G323830_T01	1
478745	AT4G39490.1	GRMZM2G323830_T01	1
478745	AT4G39510.1	GRMZM2G323830_T01	1
476887	AT4G39520.1	GRMZM2G158021_T01	1
481717	AT4G39540.1	GRMZM2G004590_T01	1
481717	AT4G39540.1	GRMZM2G004590_T02	1
481717	AT4G39540.1	GRMZM2G004590_T03	0.47
482399	AT4G39550.1	GRMZM2G010551_T02	1
482399	AT4G39550.1	GRMZM2G010551_T03	1
482399	AT4G39550.1	GRMZM2G010551_T01	1
477889	AT4G39620.1	GRMZM2G025409_T01	1
477889	AT4G39620.1	GRMZM2G025409_T02	0.483
484068	AT4G39630.1	GRMZM2G111451_T01	1
476409	AT4G39660.1	GRMZM2G124353_T01	1
482103	AT4G39670.1	GRMZM2G011098_T01	1
482103	AT4G39670.1	GRMZM2G100650_T01	0.87
482103	AT4G39670.1	GRMZM2G100650_T02	0.556
479551	AT4G39680.1	GRMZM2G151387_T01	1
479551	AT4G39680.1	GRMZM2G151387_T02	1
479551	AT4G39680.1	GRMZM2G113139_T01	0.79
479662	AT4G39690.1	GRMZM2G143071_T01	1
479662	AT4G39690.1	GRMZM2G143071_T02	0.529
482230	AT4G39710.1	GRMZM2G035708_T01	1
482230	AT4G39710.1	GRMZM2G035708_T04	1
482230	AT4G39710.1	GRMZM2G035708_T03	1
482230	AT4G39710.1	GRMZM2G035708_T06	0.793
482230	AT4G39710.1	GRMZM2G035708_T02	0.38
484570	AT4G39720.1	GRMZM2G126413_T01	1
483231	AT4G39730.1	GRMZM2G018275_T01	1
483231	AT4G39730.1	GRMZM2G087245_T01	1
483231	AT4G39730.1	GRMZM2G087245_T02	0.646
482412	AT4G39740.1	GRMZM2G139903_T01	1
482412	AT4G39740.1	GRMZM2G139903_T02	1
482412	AT4G39740.1	GRMZM2G139903_T03	1
478676	AT4G39790.1	GRMZM2G099583_T01	1
478676	AT4G39790.1	GRMZM2G099583_T02	0.34
478676	AT4G39790.1	GRMZM2G099583_T03	0.274
475730	AT4G39800.1	GRMZM2G155242_T01	1
475730	AT4G39800.1	GRMZM2G004528_T03	0.776
481765	AT4G39820.1	GRMZM2G118825_T01	1
476568	AT4G39830.1	GRMZM2G064106_T01	1
476568	AT4G39830.1	GRMZM2G163535_T01	0.607
482668	AT4G39840.1	GRMZM2G440562_T01	1
474999	AT4G39850.1	GRMZM2G060045_T01	1
480564	AT4G39860.1	GRMZM2G092107_T01	1
480564	AT4G39860.1	GRMZM2G381267_T02	0.945
480564	AT4G39860.1	GRMZM2G381267_T01	0.895
480816	AT4G39870.1	GRMZM2G101518_T01	1
480816	AT4G39870.1	GRMZM2G101518_T02	0.443
480816	AT4G39870.1	GRMZM2G019291_T04	0.319
480816	AT4G39870.1	GRMZM2G019291_T05	0.302
483451	AT4G39880.1	GRMZM2G005788_T01	1
477239	AT4G39910.1	GRMZM2G036186_T01	0.952
477239	AT4G39910.1	GRMZM2G049568_T02	1
481326	AT4G39920.1	GRMZM2G136143_T01	1
477527	AT4G39950.1	GRMZM2G138248_T01	1
481481	AT4G39955.1	GRMZM2G426511_T01	1
481481	AT4G39955.1	GRMZM2G017080_T02	1
481481	AT4G39955.1	GRMZM2G017080_T01	1
477451	AT4G39960.1	GRMZM2G091811_T01	1
479850	AT4G39970.1	GRMZM2G040300_T02	1
479850	AT4G39970.1	GRMZM2G040300_T01	0.54
480792	AT4G39990.1	GRMZM2G122805_T01	1
480792	AT4G39990.1	GRMZM2G164527_T01	0.702
480792	AT4G39990.1	AC235544.1_FGT008	0.606
475874	AT4G40000.1	GRMZM2G063517_T01	1
475874	AT4G40000.1	GRMZM2G063517_T02	0.606
475874	AT4G40000.1	GRMZM2G063517_T03	0.6
475874	AT4G40000.1	GRMZM2G063517_T04	0.31
475874	AT4G40000.1	GRMZM2G063517_T05	0.252
481855	AT4G40030.1	GRMZM2G176358_T02	1
481855	AT4G40030.1	GRMZM2G176358_T04	1
481855	AT4G40030.1	GRMZM2G051879_T01	1
481855	AT4G40030.1	GRMZM2G051879_T02	1
481855	AT4G40030.1	GRMZM2G171387_T01	1
481855	AT4G40030.1	GRMZM2G176358_T03	1
481855	AT4G40030.1	GRMZM2G118355_T03	1
481855	AT4G40030.1	GRMZM2G051879_T05	1
481855	AT4G40030.1	GRMZM2G176358_T01	1
481855	AT4G40040.1	GRMZM2G176358_T02	1
481855	AT4G40040.1	GRMZM2G176358_T04	1
481855	AT4G40040.1	GRMZM2G051879_T01	1
481855	AT4G40040.1	GRMZM2G051879_T02	1
481855	AT4G40040.1	GRMZM2G171387_T01	1
481855	AT4G40040.1	GRMZM2G176358_T03	1
481855	AT4G40040.1	GRMZM2G118355_T03	1
481855	AT4G40040.1	GRMZM2G051879_T05	1
481855	AT4G40040.1	GRMZM2G176358_T01	1
484919	AT4G40045.1	GRMZM2G174427_T02	1
484919	AT4G40045.1	GRMZM2G174427_T03	1
484919	AT4G40045.1	GRMZM2G174427_T01	1
484919	AT4G40045.1	GRMZM2G174427_T04	1
477880	AT4G40050.1	GRMZM2G115304_T01	1
483284	AT4G40060.1	GRMZM2G056600_T01	1
483284	AT4G40060.1	GRMZM2G041127_T01	0.756
483284	AT4G40060.1	GRMZM2G041127_T03	0.702
483284	AT4G40060.1	GRMZM2G041127_T04	0.702
478320	AT5G01010.1	GRMZM2G424783_T02	1
477373	AT5G01020.1	GRMZM2G007283_T01	1
477373	AT5G01020.1	GRMZM2G099754_T01	0.698
477373	AT5G01020.1	GRMZM2G099754_T02	0.476
477373	AT5G01020.1	GRMZM2G099754_T03	0.4
482043	AT5G01160.1	GRMZM2G112633_T01	1
482043	AT5G01160.1	GRMZM2G120933_T01	0.85
476107	AT5G01180.1	GRMZM2G020484_T06	1
476107	AT5G01180.1	GRMZM2G020484_T02	1
476107	AT5G01180.1	GRMZM2G020484_T07	1
476107	AT5G01180.1	GRMZM2G020484_T09	1
476107	AT5G01180.1	GRMZM2G020484_T08	1
476107	AT5G01180.1	GRMZM2G020484_T05	1
476107	AT5G01180.1	GRMZM2G020484_T10	1
476107	AT5G01180.1	GRMZM2G020484_T04	1
476107	AT5G01180.1	GRMZM2G020484_T03	1
476107	AT5G01180.1	GRMZM2G020484_T01	0.786
482219	AT5G01200.1	GRMZM2G002128_T01	1
478827	AT5G01210.1	GRMZM2G165192_T01	1
478827	AT5G01210.1	GRMZM2G115422_T01	0.711
478827	AT5G01210.1	GRMZM2G094017_T01	0.375
476886	AT5G01220.1	GRMZM2G100652_T03	1
477976	AT5G01230.1	GRMZM2G083745_T01	1
475997	AT5G01240.1	GRMZM2G127949_T01	1
475997	AT5G01240.1	GRMZM2G127949_T05	1
475997	AT5G01240.1	GRMZM2G127949_T04	1
475997	AT5G01240.1	GRMZM2G127949_T07	1
484194	AT5G01260.1	GRMZM2G161534_T01	1
476947	AT5G01270.1	GRMZM2G039650_T01	1
476947	AT5G01270.1	GRMZM2G039650_T02	0.661
476328	AT5G01310.1	GRMZM2G087161_T01	1
478705	AT5G01340.1	AC208201.3_FGT001	1
484988	AT5G01350.1	GRMZM2G177853_T01	1
484988	AT5G01350.1	GRMZM2G177853_T02	1
484988	AT5G01350.1	GRMZM2G109668_T01	0.821
476031	AT5G01400.1	GRMZM2G134284_T01	1
478284	AT5G01410.1	GRMZM2G120652_T01	1
476207	AT5G01460.1	AC234164.1_FGT002	1
481708	AT5G01470.1	GRMZM2G122148_T01	1
481708	AT5G01470.1	GRMZM2G122148_T02	0.325
479075	AT5G01500.1	GRMZM2G178460_T01	1
479187	AT5G01510.1	GRMZM2G089149_T01	1
478737	AT5G01530.1	GRMZM2G033885_T01	1
478737	AT5G01530.1	GRMZM2G033885_T03	1
481756	AT5G01610.1	GRMZM2G173563_T01	1
482915	AT5G01650.1	GRMZM2G088847_T02	1
482915	AT5G01650.1	GRMZM2G023504_T03	1
482915	AT5G01650.1	GRMZM2G088847_T07	1
482915	AT5G01650.1	GRMZM2G023504_T02	1
482915	AT5G01650.1	GRMZM2G088847_T04	1
482915	AT5G01650.1	GRMZM2G088847_T01	1
482915	AT5G01650.1	GRMZM2G023504_T01	1
482915	AT5G01650.1	GRMZM2G088847_T05	1
482915	AT5G01650.1	GRMZM2G088847_T03	1
479311	AT5G01660.1	GRMZM2G126484_T01	1
479311	AT5G01660.1	GRMZM2G126484_T02	0.887
479311	AT5G01660.1	GRMZM2G061492_T01	0.495
479311	AT5G01660.1	GRMZM2G061492_T02	0.278
479037	AT5G01670.1	GRMZM2G169943_T01	1
481298	AT5G01730.1	GRMZM2G450920_T01	1
484607	AT5G01740.1	GRMZM2G148930_T01	1
484607	AT5G01740.1	GRMZM2G010909_T01	0.543
482351	AT5G01750.1	GRMZM2G175552_T01	1
475016	AT5G01770.1	GRMZM2G048067_T01	1
483813	AT5G01780.1	AC182418.6_FGT010	1
484771	AT5G01790.1	GRMZM2G033017_T01	1
484771	AT5G01790.1	GRMZM2G048022_T01	1
483579	AT5G01800.1	GRMZM2G015906_T01	1
483915	AT5G01840.1	GRMZM2G067376_T01	1
478971	AT5G01850.1	GRMZM2G072584_T01	1
483740	AT5G01880.1	GRMZM2G426613_T01	1
483740	AT5G01880.1	GRMZM2G440125_T01	0.593
479302	AT5G01930.1	GRMZM2G051534_T01	1
477860	AT5G01960.1	GRMZM2G061980_T01	1
477860	AT5G01960.1	GRMZM2G061980_T02	0.805
482775	AT5G01970.1	GRMZM2G163459_T01	1
482775	AT5G01970.1	GRMZM2G466667_T01	0.348
482355	AT5G01980.1	GRMZM2G466823_T01	1
482355	AT5G01980.1	GRMZM2G466823_T03	0.887
482355	AT5G01980.1	GRMZM2G466823_T02	0.887
478075	AT5G01990.1	GRMZM2G050089_T02	1
478075	AT5G01990.1	GRMZM2G050089_T01	0.255
477586	AT5G02010.1	GRMZM2G065423_T02	1
477586	AT5G02010.1	GRMZM2G065423_T01	0.973
485072	AT5G02020.1	GRMZM2G144483_T01	1
485072	AT5G02020.1	AC208912.2_FGT002	0.7
485072	AT5G02020.1	GRMZM2G144483_T02	0.592
481205	AT5G02030.1	GRMZM2G125976_T01	1
481205	AT5G02030.1	GRMZM2G074645_T01	0.619
481205	AT5G02030.1	GRMZM2G154641_T01	0.454
481011	AT5G02040.1	GRMZM2G086943_T01	1
481011	AT5G02040.1	GRMZM2G086943_T03	1
476422	AT5G02100.1	GRMZM2G174644_T01	1
476422	AT5G02100.1	GRMZM2G114126_T01	0.732
484220	AT5G02120.1	GRMZM2G012324_T01	1
481613	AT5G02130.1	GRMZM2G174370_T01	1
481613	AT5G02130.1	GRMZM2G174370_T02	0.922
481613	AT5G02130.1	GRMZM2G174370_T04	0.783
481613	AT5G02130.1	GRMZM2G174370_T03	0.518
480716	AT5G02140.1	GRMZM2G058394_T01	1
483862	AT5G02160.1	GRMZM2G113340_T01	1
479510	AT5G02190.1	GRMZM2G339736_T01	1
479510	AT5G02190.1	GRMZM2G026911_T01	1
479973	AT5G02230.1	GRMZM2G179432_T02	0.861
479973	AT5G02230.1	GRMZM2G151992_T01	1
479973	AT5G02230.1	GRMZM2G176362_T02	0.861
479973	AT5G02230.1	GRMZM2G176362_T01	0.385
479973	AT5G02230.1	GRMZM2G179432_T01	0.385
475817	AT5G02250.1	GRMZM2G082260_T01	1
475817	AT5G02250.1	GRMZM2G082260_T02	0.6
479270	AT5G02260.1	GRMZM2G445169_T01	1
479270	AT5G02260.1	GRMZM2G368886_T01	1
482295	AT5G02280.1	GRMZM2G005339_T01	1
482295	AT5G02280.1	GRMZM2G075408_T02	1
482295	AT5G02280.1	GRMZM2G005339_T02	0.439
478169	AT5G02370.1	GRMZM2G082384_T03	1
478169	AT5G02370.1	GRMZM2G082384_T02	0.847
478169	AT5G02370.1	GRMZM2G082384_T01	0.827
478169	AT5G02370.1	GRMZM2G082384_T04	0.783
484170	AT5G02380.1	GRMZM2G161154_T01	1
484170	AT5G02380.1	GRMZM2G052869_T01	0.462
479428	AT5G02410.1	GRMZM2G056036_T03	1
479428	AT5G02410.1	GRMZM2G056036_T04	1
479428	AT5G02410.1	GRMZM2G056036_T01	0.82
479428	AT5G02410.1	GRMZM2G056036_T02	0.376
483537	AT5G02450.1	GRMZM2G009936_T02	1
483537	AT5G02450.1	GRMZM2G009936_T01	1
483537	AT5G02450.1	GRMZM2G009936_T03	1
483537	AT5G02450.1	AC213621.5_FGT005	0.517
477238	AT5G02480.1	GRMZM2G132009_T01	1
477238	AT5G02480.1	AC196433.2_FGT004	0.641
479258	AT5G02540.1	GRMZM2G162527_T01	1
479258	AT5G02540.1	GRMZM2G162527_T02	0.411
482177	AT5G02560.1	GRMZM2G130746_T01	1
482177	AT5G02560.1	GRMZM2G130746_T02	1
483897	AT5G02600.1	GRMZM2G096008_T01	1
482743	AT5G02610.1	GRMZM2G043279_T01	0.739
482743	AT5G02610.1	AC206642.4_FGT001	1
482743	AT5G02610.1	GRMZM2G010599_T02	0.696
478136	AT5G02630.1	AC214448.3_FGT007	1
478136	AT5G02630.1	GRMZM2G179985_T01	0.867
478136	AT5G02630.1	GRMZM2G115398_T01	0.304
484101	AT5G02740.1	GRMZM2G162467_T01	1
484263	AT5G02770.1	GRMZM2G042032_T02	1
484263	AT5G02770.1	GRMZM2G042032_T01	1
481314	AT5G02790.1	GRMZM2G162486_T01	1
481314	AT5G02790.1	GRMZM2G043291_T01	0.803
481314	AT5G02790.1	GRMZM2G043291_T02	0.745
479059	AT5G02810.1	GRMZM2G095727_T05	1
479059	AT5G02810.1	GRMZM2G095727_T04	0.928
479059	AT5G02810.1	GRMZM2G095727_T01	0.698
479059	AT5G02810.1	GRMZM2G095727_T03	0.638
479059	AT5G02810.1	GRMZM2G095727_T02	0.632
477641	AT5G02820.1	GRMZM2G052581_T01	1
479602	AT5G02830.1	GRMZM2G092123_T02	1
479602	AT5G02830.1	GRMZM2G092123_T01	1
480888	AT5G02850.1	GRMZM2G452067_T01	1
480888	AT5G02850.1	GRMZM2G452067_T02	1
480888	AT5G02850.1	GRMZM2G331754_T01	1
476480	AT5G02860.1	GRMZM2G092739_T01	1
477221	AT5G02870.1	GRMZM2G018197_T01	1
477221	AT5G02870.1	GRMZM2G007695_T01	0.586
477221	AT5G02870.1	GRMZM2G068952_T01	0.568
484388	AT5G02890.1	GRMZM2G032276_T01	1
484388	AT5G02890.1	GRMZM2G038243_T01	0.39
484893	AT5G02910.1	GRMZM2G132913_T01	1
475976	AT5G02940.1	GRMZM2G172410_T01	1
480120	AT5G03040.1	GRMZM2G051141_T06	1
480120	AT5G03040.1	GRMZM2G051141_T02	1
480120	AT5G03040.1	GRMZM2G051141_T04	1
480120	AT5G03040.1	GRMZM2G051141_T03	1
480120	AT5G03040.1	GRMZM2G012584_T02	0.795
480120	AT5G03040.1	GRMZM2G012584_T01	0.795
480120	AT5G03040.1	GRMZM2G051141_T05	0.468
480120	AT5G03040.1	GRMZM2G051141_T01	0.468
484737	AT5G03050.1	GRMZM2G042539_T01	1
480546	AT5G03070.1	GRMZM2G162490_T01	1
481182	AT5G03080.1	GRMZM2G107838_T01	1
476798	AT5G03140.1	GRMZM2G381086_T01	1
476798	AT5G03140.1	GRMZM2G351937_T01	0.688
477355	AT5G03160.1	GRMZM2G341404_T01	1
482731	AT5G03170.1	GRMZM2G022931_T01	1
484313	AT5G03230.1	GRMZM2G079683_T01	1
484313	AT5G03230.1	GRMZM2G306643_T01	0.567
477253	AT5G03250.1	GRMZM2G169782_T01	1
475981	AT5G03280.1	GRMZM2G068217_T01	1
477453	AT5G03290.1	GRMZM2G120857_T02	1
477453	AT5G03290.1	GRMZM2G120857_T01	1
477453	AT5G03290.1	GRMZM2G018566_T01	0.875
477453	AT5G03290.1	GRMZM2G018566_T02	0.875
477677	AT5G03300.1	GRMZM2G135132_T01	1
478472	AT5G03320.1	GRMZM2G364172_T03	1
478472	AT5G03320.1	GRMZM2G364172_T02	1
478472	AT5G03320.1	GRMZM2G042380_T01	0.689
475100	AT5G03340.1	GRMZM2G036765_T01	1
475100	AT5G03340.1	GRMZM2G063060_T01	0.466
475100	AT5G03340.1	GRMZM2G703490_T02	0.441
475100	AT5G03340.1	AC233949.1_FGT004	0.381
483865	AT5G03345.1	GRMZM2G034511_T02	1
483865	AT5G03345.1	GRMZM2G034511_T07	1
483865	AT5G03345.1	GRMZM2G034511_T04	1
483865	AT5G03345.1	GRMZM2G034511_T03	1
483865	AT5G03345.1	GRMZM2G030408_T02	1
484500	AT5G03370.1	GRMZM2G361625_T01	1
482497	AT5G03380.1	GRMZM2G008290_T01	1
482497	AT5G03380.1	GRMZM2G008290_T06	0.739
482497	AT5G03380.1	GRMZM2G008290_T02	0.7
482497	AT5G03380.1	GRMZM2G008290_T04	0.7
482497	AT5G03380.1	GRMZM2G008290_T05	0.634
482497	AT5G03380.1	GRMZM2G008290_T03	0.59
484888	AT5G03390.1	GRMZM2G144615_T01	1
484888	AT5G03390.1	GRMZM2G144615_T02	1
484888	AT5G03390.1	GRMZM2G144615_T03	1
479867	AT5G03415.1	GRMZM2G086072_T01	1
479867	AT5G03415.1	GRMZM2G063387_T01	0.818
477079	AT5G03430.1	GRMZM2G381933_T05	1
477079	AT5G03430.1	GRMZM2G381933_T04	0.861
477079	AT5G03430.1	GRMZM2G381933_T06	0.383
482612	AT5G03450.1	GRMZM2G085691_T01	1
482612	AT5G03450.1	GRMZM2G085691_T02	0.714
483223	AT5G03455.1	GRMZM2G011520_T01	1
484786	AT5G03460.1	GRMZM2G082222_T01	1
476970	AT5G03470.1	GRMZM2G161222_T03	1
481233	AT5G03530.1	GRMZM2G075051_T01	1
477169	AT5G03555.1	GRMZM2G362848_T01	1
481960	AT5G03560.1	GRMZM2G120257_T01	1
477960	AT5G03570.1	GRMZM2G148060_T01	1
477960	AT5G03570.1	GRMZM2G110862_T02	0.305
482593	AT5G03610.1	GRMZM2G167164_T02	1
482593	AT5G03610.1	GRMZM2G167164_T01	0.991
476086	AT5G03650.1	GRMZM2G088753_T01	1
476086	AT5G03650.1	GRMZM2G088753_T02	0.843
483133	AT5G03660.1	GRMZM2G147390_T01	1
477671	AT5G03690.1	GRMZM2G057823_T01	1
477671	AT5G03690.1	GRMZM2G066024_T01	0.932
476155	AT5G03730.1	GRMZM2G059671_T04	1
482426	AT5G03740.1	GRMZM2G100146_T01	1
482426	AT5G03740.1	GRMZM2G159032_T01	0.64
482426	AT5G03740.1	GRMZM2G159032_T02	0.567
482426	AT5G03740.1	GRMZM2G159032_T03	0.436
482426	AT5G03740.1	GRMZM2G159032_T04	0.436
482426	AT5G03740.1	GRMZM2G100146_T02	0.277
476266	AT5G03760.1	GRMZM2G105631_T01	1
476266	AT5G03760.1	GRMZM2G105631_T05	1
478634	AT5G03795.1	GRMZM2G001938_T01	1
481831	AT5G03840.1	GRMZM2G156079_T01	1
481831	AT5G03840.1	GRMZM2G075081_T01	0.381
481831	AT5G03840.1	AC217051.3_FGT006	0.381
484467	AT5G03850.1	GRMZM2G455828_T02	1
484467	AT5G03850.1	GRMZM2G030293_T02	1
484467	AT5G03850.1	GRMZM2G455828_T03	1
484467	AT5G03850.1	GRMZM2G455828_T04	1
484467	AT5G03850.1	GRMZM2G455828_T01	1
484467	AT5G03850.1	GRMZM2G030293_T01	1
484467	AT5G03850.1	GRMZM2G124143_T02	1
484467	AT5G03850.1	GRMZM2G124143_T01	1
484467	AT5G03850.1	GRMZM2G124143_T03	1
482397	AT5G03870.1	GRMZM2G181322_T01	1
479366	AT5G03880.1	GRMZM2G022866_T02	1
479366	AT5G03880.1	GRMZM2G135892_T01	0.932
479366	AT5G03880.1	GRMZM2G170460_T02	0.932
479366	AT5G03880.1	GRMZM2G135892_T04	0.608
479366	AT5G03880.1	GRMZM2G170460_T04	0.608
479366	AT5G03880.1	GRMZM2G085000_T03	0.536
477775	AT5G03900.1	GRMZM2G145958_T01	1
477775	AT5G03900.1	GRMZM2G145958_T03	0.991
483128	AT5G03905.1	GRMZM2G073916_T01	1
483128	AT5G03905.1	GRMZM2G177768_T01	1
483128	AT5G03905.1	AC217977.3_FGT003	0.293
478726	AT5G03910.1	GRMZM2G388539_T02	1
478726	AT5G03910.1	GRMZM2G388539_T01	0.38
476574	AT5G03940.1	GRMZM2G113093_T01	1
483933	AT5G04020.1	GRMZM2G176465_T01	1
475592	AT5G04040.1	GRMZM2G035421_T01	1
477816	AT5G04050.1	AC213050.3_FGT001	1
476002	AT5G04060.1	GRMZM2G015126_T02	1
476002	AT5G04060.1	GRMZM2G015126_T01	0.988
480401	AT5G04070.1	GRMZM2G053958_T01	1
474957	AT5G04140.1	GRMZM2G036609_T01	1
474957	AT5G04140.1	GRMZM2G036609_T02	1
479761	AT5G04170.1	GRMZM2G357595_T01	1
481359	AT5G04200.1	GRMZM2G022799_T01	1
476099	AT5G04240.1	AC149475.2_FGT005	1
480952	AT5G04250.1	GRMZM2G035150_T02	1
480952	AT5G04250.1	GRMZM2G035150_T01	0.784
481952	AT5G04280.1	GRMZM2G083783_T01	1
481952	AT5G04280.1	GRMZM2G083783_T02	0.804
